ICD9,PheCode
71299,274.2
713,713
7130,713
7131,713
7132,713
7133,713
7134,713
7135,713.5
7136,713
7137,713
7138,713
714,714
7140,714.1
7141,714.1
7142,714.1
7143,714.2
71430,714.2
71431,714.2
71432,714.2
71433,714.2
7144,714
7148,714
71481,714.1
71489,714
7149,714
715,740
7150,740.2
71500,740.2
71504,740.2
71505,740
71506,740
71508,740
71509,740.2
7151,740.11
71510,740.11
71511,740.11
71512,740.11
71513,740.11
71514,740.11
71515,740.11
71516,740.11
71517,740.11
71518,740.11
7152,740.12
71520,740.12
71521,740.12
71522,740.12
71523,740.12
71524,740.12
71525,740.12
71526,740.12
71527,740.12
71528,740.12
7153,740.1
71530,740.1
71531,740.1
71532,740.1
71533,740.1
71534,740.1
71535,740.1
71536,740.1
71537,740.1
71538,740.1
7158,740.3
71580,740.3
71589,740.3
7159,740.9
71590,740.9
71591,740.9
71592,740.9
71593,740.9
71594,740.9
71595,740.9
71596,740.9
71597,740.9
71598,740.9
71599,740
716,716.9
7160,716.3
71600,716.3
71601,716.3
71602,716.3
71603,716.3
71604,716.3
71605,716.3
71606,716.3
71607,716.3
71608,716.3
71609,716.3
7161,836
71610,836
71611,836
71612,836
71613,836
71614,836
71615,836
71616,836
71617,836
71618,836
71619,836
7162,716
71620,716
71621,716
71622,716
71623,716
71624,716
71625,716
71626,716
71627,716
71628,716
71629,716
7163,716
71630,716
71631,716
71632,716
71633,716
71634,716
71635,716
71636,716
71637,716
71638,716
71639,716
7164,716
71640,716
71641,716
71642,716
71643,716
71644,716
71645,716
71646,716
71647,716
71648,716
71649,716
7165,716.1
71650,716.1
71651,716.1
71652,716.1
71653,716.1
71654,716.1
71655,716.1
71656,716.1
71657,716.1
71658,716.1
71659,716.1
7166,716.2
71660,716.2
71661,716.2
71662,716.2
71663,716.2
71664,716.2
71665,716.2
71666,716.2
71667,716.2
71668,716.2
7168,716.9
71680,716.9
71681,716.9
71682,716.9
71683,716.9
71684,716.9
71685,716.9
71686,716.9
71687,716.9
71688,716.9
71689,716.9
7169,716.9
71690,716.9
71691,716.9
71692,716.9
71693,716.9
71694,716.9
71695,716.9
71696,716.9
71697,716.9
71698,716.9
71699,716.9
717,835
7170,835
7171,835
7172,835
7173,835
7174,835
71740,835
71741,835
71742,835
71743,835
71749,835
7175,835
7176,835
7177,835
7178,835
71781,835
71782,835
71783,835
71784,835
71785,835
71789,835
7179,835
718,742.9
7180,742.8
71800,742.8
71801,742.8
71802,742.8
71803,742.8
71804,742.8
71805,742.8
71807,742.8
71808,742.8
71809,742.8
7181,742.1
71810,742.1
71811,742.1
71812,742.1
71813,742.1
71814,742.1
71815,742.1
71817,742.1
71818,742.1
71819,742.1
7182,742.2
71820,742.2
71821,742.2
71822,742.2
71823,742.2
71824,742.2
71825,742.2
71826,742.2
71827,742.2
71828,742.2
71829,742.2
7183,742.2
71830,742.2
71831,742.2
71832,742.2
71833,742.2
71834,742.2
71835,742.2
71836,742.2
71837,742.2
71838,742.2
71839,742.2
7184,739
71840,739
71841,739
71842,739
71843,739
71844,739
71845,739
71846,739
71847,739
71848,739
71849,739
7185,741.1
71850,741.1
71851,741.1
71852,741.1
71853,741.1
71854,741.1
71855,741.1
71856,741.1
71857,741.1
71858,741.1
71859,741.1
7186,742
71860,742
71865,742
7187,742.2
71870,742.2
71871,742.2
71872,742.2
71873,742.2
71874,742.2
71875,742.2
71876,742.2
71877,742.2
71878,742.2
71879,742.2
7188,742.9
71880,742.9
71881,742.9
71882,742.9
71883,742.9
71884,742.9
71885,742.9
71886,742.9
71887,742.9
71888,742.9
71889,742.9
7189,742.9
71890,742.9
71891,742.9
71892,742.9
71893,742.9
71894,742.9
71895,742.9
71896,742.9
71897,742.9
71898,742.9
71899,742.9
719,741
7190,741.4
71900,741.4
71901,741.4
71902,741.4
71903,741.4
71904,741.4
71905,741.4
71906,741.4
71907,741.4
71908,741.4
71909,741.4
7191,741.5
71910,741.5
71911,741.5
71912,741.5
71913,741.5
71914,741.5
71915,741.5
71916,741.5
71917,741.5
71918,741.5
71919,741.5
7192,741.6
71920,741.6
71921,741.6
71922,741.6
71923,741.6
71924,741.6
71925,741.6
71926,741.6
71927,741.6
71928,741.6
71929,741.6
7193,716.8
71930,716.8
71931,716.8
71932,716.8
71933,716.8
71934,716.8
71935,716.8
71936,716.8
71937,716.8
71938,716.8
71939,716.8
7194,745
71940,745
71941,745
71942,745
71943,745
71944,745
71945,745
71946,745
71947,745
71948,745
71949,745
7195,741.2
71950,741.2
71951,741.2
71952,741.2
71953,741.2
71954,741.2
71955,741.2
71956,741.2
71957,741.2
71958,741.2
71959,741.2
7196,741
71960,741
71961,741
71962,741
71963,741
71964,741
71965,741
71966,741
71967,741
71968,741
71969,741
7197,741.3
71970,741.3
71975,741.3
71976,741.3
71977,741.3
71978,741.3
71979,741.3
7198,741
71980,741
71981,741
71982,741
71983,741
71984,741
71985,741
71986,741
71987,741
71988,741
71989,741
7199,741
71990,741
71991,741
71992,741
71993,741
71994,741
71995,741
71996,741
71997,741
71998,741
71999,741
720,715
7200,715.2
7201,715.3
7202,715.1
7208,715
72081,715
72089,715
7209,715
721,721
7210,721.1
72100,721.1
7211,721.2
7212,721.1
7213,721.1
7214,721.2
72141,721.2
72142,721.2
7215,721.8
7216,721.8
7217,721
7218,721.8
7219,721
72190,721.1
72191,721.2
722,722
7220,722.1
7221,722.1
72210,722.1
72211,722.1
7222,722.1
7223,722.3
72230,722.3
72231,722.3
72232,722.3
72239,722.3
7224,722.6
7225,722.6
72251,722.6
72252,722.6
7226,722.6
7227,722.7
72270,722.7
72271,722.7
72272,722.7
72273,722.7
7228,722.8
72280,722.8
72281,722.8
72282,722.8
72283,722.8
7229,722.9
72290,722.9
72291,722.9
72292,722.9
72293,722.9
723,723
7230,720
7231,761
7232,767
7233,767
7234,765
7235,723.1
7236,723
7237,723
7238,723
7239,723
724,724
7240,720
72400,720
72401,720
72402,720.1
72403,720.1
72409,720
7241,760
7242,760
72420,760
7243,764
7244,763
7245,760
7246,724.1
7247,724.2
72470,724.2
72471,724.2
72479,724.2
7248,724.8
7249,724.9
725,717
7250,717
726,726
7260,726.1
7261,726.1
72610,726
72611,726.2
72612,726.2
72613,726
72619,726
7262,726
7263,726.1
72630,726.1
72631,726
72632,726
72633,726.3
72639,726.1
7264,726.1
7265,726.1
7266,726.1
72660,726.1
72661,726.3
72662,726.3
72663,726.3
72664,726.1
72665,726.3
72669,726.1
7267,726.1
72670,726.1
72671,726.3
72672,726.1
72673,726.4
72679,726.1
7268,726.1
7269,726.1
72690,726.1
72691,726.4
727,727
7270,727.1
72700,727.1
72701,727.1
72702,727.1
72703,727.1
72704,727.1
72705,727.1
72706,727.1
72709,727.1
7271,735.3
7272,727.2
7273,727.2
7274,727.4
72740,727.4
72741,727.4
72742,727.4
72743,727.4
72749,727.4
7275,727.5
72750,727.5
72751,727.5
72759,727.5
7276,727.6
72760,727.6
72761,727.6
72762,727.6
72763,727.6
72764,727.6
72765,727.6
72766,727.6
72767,727.6
72768,727.6
72769,727.6
7278,727
72781,727.7
72782,727
72783,727.8
72789,727
7279,727
728,728
7280,712
7281,728.1
72810,728.1
72811,728.1
72812,728.1
72813,728.1
72819,728.1
7282,772.1
7283,728
7284,728.2
7285,728.2
7286,728.71
7287,728
72871,728.7
72879,728
7288,728
72881,728
72882,701.5
72883,728
72884,728
72885,772.2
72886,712
72887,772.3
72888,772.4
72889,772
7289,772
729,729
7290,729.1
7291,770
7292,766
7293,729.3
72930,729.3
72931,729.3
72939,729.3
7294,728.7
7295,773
72950,773
7296,1001
7297,729.7
72971,729.7
72972,729.7
72973,729.7
72979,729.7
7298,771
72981,771.1
72982,771.2
72989,771
7299,729
72990,729
72991,729
72992,729
72999,729
730,710
7300,710.11
73000,710.11
73001,710.11
73002,710.11
73003,710.11
73004,710.11
73005,710.11
73006,710.11
73007,710.11
73008,710.11
73009,710.11
7301,710.12
73010,710.12
73011,710.12
73012,710.12
73013,710.12
73014,710.12
73015,710.12
73016,710.12
73017,710.12
73018,710.12
73019,710.12
7302,710.19
73020,710.19
73021,710.19
73022,710.19
73023,710.19
73024,710.19
73025,710.19
73026,710.19
73027,710.19
73028,710.19
73029,710.19
7303,710.2
73030,710.2
73031,710.2
73032,710.2
73033,710.2
73034,710.2
73035,710.2
73036,710.2
73037,710.2
73038,710.2
73039,710.2
7307,710.3
73070,710.3
73071,710.3
73072,710.3
73073,710.3
73074,710.3
73075,710.3
73076,710.3
73077,710.3
73078,710.3
73079,710.3
7308,710
73080,710
73081,710
73082,710
73083,710
73084,710
73085,710
73086,710
73087,710
73088,710
73089,710
7309,710
73090,710
73091,710
73092,710
73093,710
73094,710
73095,710
73096,710
73097,710
73098,710
73099,710
731,731
7310,731.1
7311,731.1
7312,731
7313,731
7318,731
732,732
7320,732.1
7321,732.1
7322,732
7323,732.1
7324,732.1
7325,732.1
7326,732.1
7327,732.7
7328,732
7329,732
733,743
7330,743.1
73300,743.11
73301,743.12
73302,743.13
73303,743.13
73309,743.13
7331,743.2
73310,743.2
73311,743.2
73312,743.2
73313,743.21
73314,743.22
73315,743.22
73316,743.2
73319,743.2
7332,733.2
73320,733.2
73321,733.2
73322,733.2
73329,733.2
7333,733
7334,733.4
73340,733.4
73341,733.4
73342,733.4
73343,733.4
73344,733.4
73345,733.4
73349,733.4
7335,733
7336,733.6
7337,733
7338,733.8
73381,733.8
73382,733.8
7339,733
73390,743.9
73391,733
73392,733.9
73393,743.4
73394,743.4
73395,743.4
73396,743.4
73397,743.4
73398,743.4
73399,733
734,735.1
7340,735.1
735,735
7350,735.3
7351,735.2
7352,735.23
7353,735.21
7354,735.21
7355,735.22
7358,735.2
7359,735.2
736,736
7360,736.1
73600,736.1
73601,736.1
73602,736.1
73603,736.1
73604,736.1
73605,736.1
73606,736.1
73607,736.1
73609,736.1
7361,736.2
7362,736.2
73620,736.2
73621,736.2
73622,736.2
73629,736.2
7363,736.3
73630,736.3
73631,736.3
73632,736.3
73639,736.3
7364,736.4
73641,736.4
73642,736.4
7365,736.5
7366,736.5
7367,735
73670,735
73671,735
73672,735
73673,735
73674,735
73675,735
73676,735
73679,735
7368,736
73681,736.6
73689,736
7369,736
737,737
7370,737.1
7371,737.1
73710,737.1
73711,737.1
73712,737.1
73719,737.1
7372,737.2
73720,737.2
73721,737.2
73722,737.2
73729,737.2
7373,737.3
73730,737.3
73731,737.3
73732,737.3
73733,737.3
73734,737.3
73739,737.3
7374,737
73740,737
73741,737.1
73742,737.2
73743,737.3
7378,737
7379,737
738,738
7380,738
7381,738
73810,738
73811,738
73812,738
73819,738
7382,738
7383,738
7384,738.4
7385,738
7386,738
7387,738
7388,738
7389,738
739,769
7390,769
7391,769
7392,769
7393,769
7394,769
7395,769
7396,769
7397,769
7398,769
7399,769
740,752.1
7400,752.1
7401,752.1
7402,752.1
741,752.11
7410,752.11
74100,752.11
74101,752.11
74102,752.11
74103,752.11
7419,752.11
74190,752.11
74191,752.11
74192,752.11
74193,752.11
742,752
7420,752.1
7421,752.2
7422,752.2
7423,752.2
7424,752.2
7425,752.2
74251,752.2
74253,752.2
74259,752.2
7428,752.2
7429,752
743,753
7430,753
74300,753
74303,753
74306,753
7431,753
74310,753
74311,753
74312,753
7432,753
74320,753
74321,753
74322,753
7433,753.1
74330,753.1
74331,753.1
74332,753.1
74333,753.1
74334,753.1
74335,753.1
74336,753.1
74337,753.1
74339,753.1
7434,753
74341,753
74342,753
74343,753
74344,753
74345,753
74346,753
74347,753
74348,753
74349,753
7435,753.2
74351,753.2
74352,753.2
74353,753.2
74354,753.2
74355,753.2
74356,753.2
74357,753.2
74358,753.2
74359,753.2
7436,749
74361,749
74362,749
74363,749
74364,749
74365,749
74366,749
74369,749
7438,753
7439,753
744,749
7440,749
74400,749
74401,749
74402,749
74403,749
74404,749
74405,749
74409,749
7441,749
7442,749
74421,749
74422,749
74423,749
74424,749
74429,749
7443,749
7444,749
74441,749
74442,749
74443,749
74446,749
74447,749
74449,749
7445,749
7448,749
74481,749
74482,749
74483,749
74484,749
74489,749
7449,749
745,747.11
7450,747.11
7451,747.11
74510,747.11
74511,747.11
74512,747.11
74519,747.11
7452,747.11
7453,747.11
7454,747.11
7455,747.11
7456,747.11
74560,747.11
74561,747.11
74569,747.11
7457,747.11
7458,747.11
7459,747.11
746,747.1
7460,747.12
74600,747.12
74601,747.12
74602,747.12
74609,747.12
7461,747.12
7462,747.12
7463,747.12
7464,747.12
7465,747.12
7466,747.12
7467,747.12
7468,747
74681,747.11
74682,747.1
74683,747.12
74684,747.1
74685,747.1
74686,747.1
74687,747.1
74689,747.1
7469,747.1
747,747
7470,747.13
7471,747.13
74710,747.13
74711,747.1
7472,747.13
74720,747.13
74721,747.1
74722,747.12
74729,747.13
7473,747.13
74731,747.13
74732,747.13
74739,747.13
7474,747.13
74740,747.13
74741,747.13
74742,747.13
74749,747.13
7475,747
7476,747.2
74760,747.2
74761,747.2
74762,747.2
74763,747.2
74764,747.2
74769,747.2
7478,747
74781,747.2
74782,747
74783,747
74789,747
7479,747
748,748
7480,749
7481,749
7482,748
7483,748
7484,748
7485,748
7486,748
74860,748
74861,748
74869,748
7488,748
7489,748
749,749.1
7490,749.1
74900,749.1
74901,749.1
74902,749.1
74903,749.1
74904,749.1
7491,749.1
74910,749.1
74911,749.1
74912,749.1
74913,749.1
74914,749.1
7492,749.1
74920,749.1
74921,749.1
74922,749.1
74923,749.1
74924,749.1
74925,749.1
750,750.1
7500,750.13
7501,750.13
75010,750.13
75011,750.13
75012,750.13
75013,750.13
75015,750.13
75016,750.13
75019,750.13
7502,750.13
75021,750.13
75022,750.13
75023,750.13
75024,750.1
75025,750.13
75026,750.13
75027,750.13
75029,750.13
7503,750.11
7504,750.14
7505,750.5
7506,750.15
7507,750.15
7508,750.1
7509,750.1
751,750
7510,750.21
7511,750.21
7512,750.21
7513,750.21
7514,750.21
7515,750.21
7516,750.22
75160,750.22
75161,750.22
75162,750.22
75169,750.22
7517,750.22
7518,750.2
7519,750
752,751
7520,751.11
7521,751.11
75210,751.11
75211,751.11
75219,751.11
7522,751.11
7523,751.11
75231,751.11
75232,751.11
75233,751.11
75234,751.11
75235,751.11
75236,751.11
75239,751.11
7524,751.11
75240,751.11
75241,751.11
75242,751.11
75243,751.11
75244,751.11
75245,751.11
75246,751.11
75247,751.11
75249,751.11
7525,751.12
75251,751.12
75252,751.12
7526,751.12
75261,751.12
75262,751.12
75263,751.12
75264,751.12
75265,751.12
75269,751.12
7527,751.1
7528,751.1
75281,751.1
75289,751.1
7529,751.1
753,751
7530,751.22
7531,751.21
75310,751.21
75311,751.21
75312,751.21
75313,751.21
75314,751.21
75315,751.21
75316,751.21
75317,751.21
75319,751.21
7532,751.3
75320,751.3
75321,751.3
75322,751.3
75323,751.3
75329,751.3
7533,751.22
7534,751.2
7535,751.2
7536,751.2
7537,751.2
7538,751.2
7539,751.2
754,756
7540,749
7541,749
7542,737
7543,755.61
75430,755.61
75431,755.61
75432,755.61
75433,755.61
75435,755.61
7544,755.6
75440,755.6
75441,755.6
75442,755.6
75443,755.6
75444,755.6
7545,755.1
75450,755.1
75451,755.1
75452,755.1
75453,755.1
75459,755.1
7546,755.1
75460,755.1
75461,755.1
75462,755.1
75469,755.1
7547,755.1
75470,755.1
75471,755.1
75479,755.1
7548,756
75481,756.21
75482,756.22
75489,756
755,755
7550,755.3
75500,755.3
75501,755.3
75502,755.3
7551,755.3
75510,755.3
75511,755.3
75512,755.3
75513,755.3
75514,755.3
7552,755.4
75520,755.4
75521,755.4
75522,755.4
75523,755.4
75524,755.4
75525,755.4
75526,755.4
75527,755.4
75528,755.4
75529,755.4
7553,755.6
75530,755.6
75531,755.6
75532,755.6
75533,755.6
75534,755.6
75535,755.6
75536,755.6
75537,755.6
75538,755.6
75539,755.6
7554,755.4
7555,755.4
75550,755.4
75551,755.4
75552,755.4
75553,755.4
75554,755.4
75555,755.3
75556,755.3
75557,755.3
75558,755.3
75559,755.4
7556,755.6
75560,755.6
75561,755.61
75562,755.61
75563,755.61
75564,755.6
75565,755.3
75566,755.3
75567,755.1
75569,755.6
7558,755
7559,755
756,756
7560,749.2
7561,754
75610,754
75611,754.1
75612,754.2
75613,754
75614,754
75615,754
75616,754
75617,752.1
75619,754
7562,754
7563,756.2
7564,756
7565,756.5
75650,756.5
75651,756.5
75652,756.5
75653,756.5
75654,756.5
75655,756.5
75656,756.5
75659,756.5
7566,756.1
7567,756.1
75670,756.1
75671,756.1
75672,756.1
75673,756.1
75679,756.1
7568,756.3
75681,756.3
75682,756.3
75683,756.3
75689,756.3
7569,756
757,757
7570,757
7571,691.1
7572,691
7573,691
75731,691
75732,217
75733,691.3
75739,691
7574,757
7575,757
7576,612.3
7578,757
7579,757
758,758.1
7580,758.1
7581,758.1
7582,758.1
7583,758.1
75831,758.1
75832,758.1
75833,758.1
75839,758.1
7584,758.1
7585,758.1
7586,758.1
7587,758.1
7588,758.1
75881,758.1
75889,758.1
7589,758.1
759,759
7590,759
7591,759.1
7592,759.1
7593,759
7594,759
7595,759
7596,759
7597,759
7598,759
75981,758
75982,758
75983,758
75989,759
7599,759
760,658
7600,658
7601,658
7602,658
7603,658
7604,658
7605,658
7606,658
76061,658
76062,658
76063,658
76064,658
7607,658
76070,658
76071,658
76072,658
76073,658
76074,658
76075,658
76076,658
76077,658
76078,658
76079,658
7608,658
7609,658
761,658
7610,658
7611,658
7612,658
7613,658
7614,658
7615,658
7616,658
7617,658
7618,658
7619,658
762,658
7620,658
7621,658
7622,658
7623,658
7624,658
7625,658
7626,658
7627,658
7628,658
7629,658
763,658
7630,658
7631,658
7632,658
7633,658
7634,658
7635,658
7636,658
7637,658
7638,658
76381,658
76382,658
76383,658
76384,658
76389,658
7639,658
764,637
7640,637
76400,637
76401,637
76402,637
76403,637
76404,637
76405,637
76406,637
76407,637
76408,637
76409,637
7641,637
76410,637
76411,637
76412,637
76413,637
76414,637
76415,637
76416,637
76417,637
76418,637
76419,637
7642,637
76420,637
76421,637
76422,637
76423,637
76424,637
76425,637
76426,637
76427,637
76428,637
76429,637
7649,637
76490,637
76491,637
76492,637
76493,637
76494,637
76495,637
76496,637
76497,637
76498,637
76499,637
765,637
7650,637
76500,637
76501,637
76502,637
76503,637
76504,637
76505,637
76506,637
76507,637
76508,637
76509,637
7651,637
76510,637
76511,637
76512,637
76513,637
76514,637
76515,637
76516,637
76517,637
76518,637
76519,637
76521,637
76522,637
76523,637
76524,637
76525,637
76526,637
76527,637
76528,637
76529,637
766,658
7660,658
7661,658
7662,658
76621,658
76622,658
767,665
7670,665
7671,665
76711,665
76719,665
7672,665
7673,665
7674,665
7675,665
7676,665
7677,665
7678,665
7679,665
768,661
7680,661
7681,661
7682,661
7683,661
7684,661
7685,661
7686,661
7687,661
76870,661
76871,661
76872,661
76873,661
7689,661
769,661
770,656.2
7700,656
7701,656
77010,656
77011,656
77012,656
77013,656
77014,656
77015,656
77016,656
77017,656
77018,656
7702,656.22
7703,656.2
7704,656.2
7705,656.2
7706,656.26
7707,656.2
7708,656.2
77081,656.26
77082,656.26
77083,656.2
77084,656.2
77085,656.2
77086,656.2
77087,656.2
77088,661
77089,656.2
7709,656.2
771,657
7710,657
7711,657
7712,657
7713,657
7714,657
7715,657
7716,657
7717,657
7718,657
77181,657
77182,657
77183,657
77189,657
772,656.4
7720,656.4
7721,656.4
77210,656.4
77211,656.4
77212,656.4
77213,656.4
77214,656.4
7722,656.4
7723,656.4
7724,656.4
7725,656.4
7726,656.4
7728,656.4
7729,656.4
773,656.1
7730,656.1
7731,656.1
7732,656.1
7733,656.1
7734,656.1
7735,656.1
774,656.8
7740,656.8
7741,656.8
7742,656.8
7743,656.8
77430,656.8
77431,656.8
77439,656.8
7744,656.8
7745,656.8
7746,656.8
7747,656
775,656.3
7750,656.3
7751,656.3
7752,656.3
7753,656.3
7754,656.3
7755,656.3
7756,656.3
7757,656.3
7758,656.3
77581,656.3
77589,656.3
7759,656.3
776,656.5
7760,656.5
7761,656.5
7762,656.5
7763,656.5
7764,656.5
7765,656.5
7766,656.5
7767,656.5
7768,656.5
7769,656.5
777,656.6
7771,656.6
7772,656.6
7773,656.6
7774,656.6
7775,656.6
77750,656.6
77751,656.6
77752,656.6
77753,656.6
7776,656.6
7778,656.6
7779,656.6
778,656.7
7780,656.7
7781,656.7
7782,656.7
7783,656.7
7784,656.7
7785,656.7
7786,656.7
7787,656.7
7788,656.7
7789,656.7
779,656
7790,656
7791,656
7792,656
7793,656.3
77931,656.3
77932,656.3
77933,656.3
77934,656.3
7794,656
7795,656
7796,656
7797,656
7798,656
77981,656.9
77982,656.9
77983,656
77984,656
77985,656
77989,656
7799,656
780,1005
7800,291.8
78001,348.7
78002,292.5
78003,348.7
78009,291.8
7801,292.6
7802,788
7803,345.3
78031,345.3
78032,345.3
78033,345.3
78039,345.3
7804,386.9
7805,327
78050,327
78051,327.3
78052,327.4
78053,327.3
78054,327.1
78055,327.6
78056,327.5
78057,327.3
78058,327.7
78059,327
7806,783
78060,783
78061,783
78062,783.1
78063,941
78064,780
78065,780
78066,942
7807,798
78071,798.1
78072,344
78079,798
7808,705.8
7809,1005
78091,1005
78092,1005
78093,292.3
78094,1005
78095,1005
78096,1005
78097,292.4
78099,1005
781,781
7810,350.1
7811,350.6
7812,350.2
78120,350
7813,350.3
7814,344
7815,781
7816,781
7817,350.1
7818,292
7819,781
78190,781
78191,781.1
78192,781.2
78193,379
78194,772.6
78199,781
782,782
7820,687.4
7821,687.1
7822,687.2
7823,782.3
78230,782.3
7824,573.5
7825,513.3
7826,782.6
78261,782.6
78262,782.6
7827,287.1
7828,687.3
7829,687
783,1002
7830,260.6
7831,278.4
7832,260
78321,1002
78322,260
7833,1002
7834,264
78340,264.9
78341,264.2
78342,264.3
78343,264.1
7835,276.8
7836,260.7
7837,260.3
7839,277
784,293
7840,339
7841,478
7842,293.1
7843,292.11
7844,473.4
78440,473.4
78441,473.4
78442,473.4
78443,473.4
78444,473.4
78449,473.4
7845,292.1
78451,292.1
78452,292.1
78459,292.1
7846,292.12
78460,292.12
78461,292.12
78469,292.12
7847,477
7848,477
7849,293
78491,475.9
78492,526
78499,293
785,429.3
7850,427.7
7851,427.9
7852,396
7853,396
7854,791
7855,797
78550,797
78551,797.1
78552,994.21
78559,797
7856,289.4
7859,429.3
786,519.9
7860,513
78600,513
78601,513.4
78602,513.32
78603,513.31
78604,513.31
78605,512.7
78606,513.4
78607,512.1
78609,512.9
7861,479
7862,512.8
7863,516.1
78630,516.1
78631,516.1
78639,516.1
7864,516
7865,418
78650,418
78651,418.1
78652,512.2
78659,418
7866,519.9
7867,512.3
78670,512.3
7868,513.8
7869,519.9
787,579
7870,789
78701,789
78702,789
78703,789
78704,789
7871,530.9
7872,532
78720,532
78721,532
78722,532
78723,532
78724,532
78729,532
7873,561.2
7874,561
7875,561
7876,561
78760,561
78761,561
78762,561
78763,561
7877,579.8
7879,561
78791,561.1
78799,561
788,599
7880,594.8
7881,599.3
7882,599.2
78820,599.2
78821,599.2
78829,599.2
7883,599.4
78830,599.4
78831,599.4
78832,599.4
78833,599.4
78834,599.4
78835,599.4
78836,599.4
78837,599.4
78838,599.4
78839,599.4
7884,599.5
78841,599.5
78842,599.5
78843,599.5
7885,599.6
7886,599.9
78861,599.9
78862,599.9
78863,599.9
78864,599.9
78865,599.9
78869,599.9
7887,599.7
7888,599.8
7889,599.8
78891,599.8
78899,599.8
789,579
7890,785
78900,785
78901,785
78902,785
78903,785
78904,785
78905,785
78906,785
78907,785
78909,785
7891,573.3
7892,579.2
7893,579
78930,579
78931,579
78932,579
78933,579
78934,579
78935,579
78936,579
78937,579
78939,579
7894,579
78940,579
78941,579
78942,579
78943,579
78944,579
78945,579
78946,579
78947,579
78949,579
7895,572
78951,198
78959,572
7896,785
78960,785
78961,785
78962,785
78963,785
78964,785
78965,785
78966,785
78967,785
78969,785
7897,1005
7899,579
790,790
7900,289.9
79001,289.9
79009,289.9
7901,790.1
7902,250.4
79021,250.41
79022,250.41
79029,250.42
7903,317
7904,573.6
7905,573.9
7906,790.6
7907,038.3
7908,079.9
7909,790
79091,790.9
79092,286.9
79093,796
79094,246.7
79095,790.8
79099,790
791,598
7910,269
7911,598
7912,285.8
7913,598
7914,277.4
7915,250.5
7916,250.5
7917,598.4
7919,598.9
792,1010
7920,346.3
7921,579.8
7922,609.2
7923,656
7924,527
7925,585.31
7929,1010
793,1010
7930,346.1
7931,514
79311,514.2
79319,514
7932,793.2
7933,575.9
7934,564.8
7935,599
7936,564.8
7937,793
7938,611.1
79380,611.1
79381,611.11
79382,611
79389,611.1
7939,1010
79391,278.1
79399,1010
794,1010
7940,346.2
79400,346.2
79401,346.2
79402,346.2
79409,346.2
7941,346
79410,346
79411,346
79412,346
79413,346
79414,346
79415,389.5
79416,346
79417,346
79419,346
7942,514.1
7943,429.2
79430,429.2
79431,426.7
79439,429.2
7944,589
7945,246.7
7946,259.1
7947,277
7948,573.7
7949,794
795,795
7950,792
79500,792
79501,792.1
79502,792.1
79503,792.1
79504,792.1
79505,792
79506,792
79507,1010
79508,1010
79509,792
7951,792
79510,792
79511,792.1
79512,792.1
79513,792.1
79514,792.1
79515,792
79516,792
79518,1010
79519,792
7952,759
7953,1010
79531,041
79539,1010
7954,795
7955,1010
79551,1010
79552,1010
7956,1010
7957,279.7
79571,071
79579,279.7
7958,279.7
79581,795.81
79582,795.82
79589,795.8
796,1010
7960,1010
7961,350.5
7962,402
7963,458
7964,1010
7965,656
7966,656
7967,153.3
79670,153.3
79671,153.3
79672,153.3
79673,153.3
79674,153.3
79675,090
79676,153.3
79677,1010
79678,1010
79679,090
7969,1010
797,290
7970,290
798,1003
7980,1003
7981,1003
7982,1003
7989,1003
799,1019
7990,1013
79901,1013
79902,1013
7991,509.5
7992,1004
79921,1004
79922,1004
79923,1004
79924,1004
79925,1004
79929,1004
7993,799
7994,260.1
7995,1019
79950,292
79951,292
79952,292.1
79953,292
79954,292
79955,292
79959,292
7998,1019
79981,302.1
79982,1019
79989,1019
7999,1019
79990,1019
800,819
8000,819
80000,819
80001,819
80002,819
80003,819
80004,819
80005,819
80006,819
80009,819
8001,819
80010,819
80011,819
80012,819
80013,819
80014,819
80015,819
80016,819
80019,819
8002,819
80020,819
80021,819
80022,819
80023,819
80024,819
80025,819
80026,819
80029,819
8003,819
80030,819
80031,819
80032,819
80033,819
80034,819
80035,819
80036,819
80039,819
8004,819
80040,819
80041,819
80042,819
80043,819
80044,819
80045,819
80046,819
80049,819
8005,819
80050,819
80051,819
80052,819
80053,819
80054,819
80055,819
80056,819
80059,819
8006,819
80060,819
80061,819
80062,819
80063,819
80064,819
80065,819
80066,819
80069,819
8007,819
80070,819
80071,819
80072,819
80073,819
80074,819
80075,819
80076,819
80079,819
8008,819
80080,819
80081,819
80082,819
80083,819
80084,819
80085,819
80086,819
80089,819
8009,819
80090,819
80091,819
80092,819
80093,819
80094,819
80095,819
80096,819
80099,819
801,819
8010,819
80100,819
80101,819
80102,819
80103,819
80104,819
80105,819
80106,819
80109,819
8011,819
80110,819
80111,819
80112,819
80113,819
80114,819
80115,819
80116,819
80119,819
8012,819
80120,819
80121,819
80122,819
80123,819
80124,819
80125,819
80126,819
80129,819
8013,819
80130,819
80131,819
80132,819
80133,819
80134,819
80135,819
80136,819
80139,819
8014,819
80140,819
80141,819
80142,819
80143,819
80144,819
80145,819
80146,819
80149,819
8015,819
80150,819
80151,819
80152,819
80153,819
80154,819
80155,819
80156,819
80159,819
8016,819
80160,819
80161,819
80162,819
80163,819
80164,819
80165,819
80166,819
80169,819
8017,819
80170,819
80171,819
80172,819
80173,819
80174,819
80175,819
80176,819
80179,819
